session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
5fea0786ebffe44c27900423,5fc27b5a13285c0008cc71ab,APPROVED,2020-12-28 16:27:55.473000,2020-12-28 16:34:35.994000,400.521,61,51,0,100,2020-12-28 20:07:51.505000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,,United States,Female,Yes
5fea07fdcb76979be7b03fa2,5c2fa1bb89f0350001764f0b,APPROVED,2020-12-28 16:29:53.399000,2020-12-28 16:37:26.504000,453.105,59,1001,1,100,2020-12-28 20:07:53.017000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea081eb5d1fc9acbbd17cd,5dcf1a3a946f7c05cfac2d25,APPROVED,2020-12-28 16:30:36.044000,2020-12-28 16:40:19.560000,583.516,67,556,1,100,2020-12-28 20:26:10.204000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea084b60d5fb4c139b5f3a,5f402eb4fbd8df145068b805,APPROVED,2020-12-28 16:31:10.963000,2020-12-28 16:36:30.433000,319.47,60,280,0,100,2020-12-28 20:07:32.213000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
5fea0895feba314add5b357b,5c3630c83ce2c8000111b504,APPROVED,2020-12-28 16:32:24.847000,2020-12-28 16:37:54.296000,329.449,62,949,4,100,2020-12-28 20:07:32.919000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea08c50b03ab189e78a190,5fa72bd37c4aad4731291cd3,APPROVED,2020-12-28 16:33:55.996000,2020-12-28 16:38:22.285000,266.289,59,104,1,99,2020-12-28 20:07:33.971000,66C39AD6,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,No
5fea08cd0ad48b9a5f093f73,57509ce803a9750006e311a5,APPROVED,2020-12-28 16:33:25.027000,2020-12-28 16:41:59.970000,514.943,63,69,0,100,2020-12-28 20:07:34.662000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea08ef04a1df98660091ea,5e9f3f09ccc75a0c345e4845,APPROVED,2020-12-28 16:34:08.668000,2020-12-28 16:37:25.897000,197.229,61,574,1,100,2020-12-28 20:07:35.450000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea09959cc6b34bcee72033,5fb3ee1e63363a000b7038cb,APPROVED,2020-12-28 16:36:37.631000,2020-12-28 16:43:58.994000,441.363,62,99,0,100,2020-12-28 20:07:36.400000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
5fea09bc520dd19ad69f75b8,5c64c8c458987100010e9db7,APPROVED,2020-12-28 16:37:20.020000,2020-12-28 16:42:05.916000,285.896,60,1174,4,100,2020-12-28 20:07:37.441000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea09e5827f819a181ba515,5e13542bc12a3699bbdc8753,APPROVED,2020-12-28 16:38:02.480000,2020-12-28 16:43:13.296000,310.816,62,490,5,98,2020-12-28 20:07:38.404000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea0a5e52b0e24ba10d97b4,5d31d940814d1c0001c69c5a,APPROVED,2020-12-28 16:40:02.436000,2020-12-28 16:49:53.484000,591.048,78,515,2,100,2020-12-28 20:07:39.425000,66C39AD6,United Kingdom,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fea0ab71d6cb49af6cc1348,570b8aa8b9b52b00102d97f2,APPROVED,2020-12-28 16:42:19.573000,2020-12-28 16:54:35.269000,735.696,68,1768,1,100,2020-12-28 20:07:40.026000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea0afb238d4b4c5d590884,5fd38c79a4249f09d99243a7,APPROVED,2020-12-28 16:42:40.148000,2020-12-28 16:53:36.565000,656.417,65,28,0,100,2020-12-28 20:07:40.872000,66C39AD6,United States,,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,,United States,Female,No
5fea0b1343c5789d13684b6d,5e753094e8a6f10a9805ed9a,APPROVED,2020-12-28 16:43:06.589000,2020-12-28 16:51:17.154000,490.565,65,323,0,100,2020-12-28 20:07:41.549000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea0b313e41f719883dc541,5dda993086c886a06ce9108d,APPROVED,2020-12-28 16:43:38.654000,2020-12-28 16:51:00.770000,442.116,73,742,5,98,2020-12-28 20:07:42.268000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea0b6da35c0e4bd1188eeb,5b6bacf00afa6f000107210f,APPROVED,2020-12-28 16:44:33.583000,2020-12-28 16:49:24.956000,291.373,60,1282,0,100,2020-12-28 20:07:43.265000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea0baa559f439bfce8767a,5dd0952dade46216691820cc,APPROVED,2020-12-28 16:45:35.493000,2020-12-28 16:57:39.970000,724.477,80,374,2,100,2020-12-28 20:07:44.472000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,Norway,Female,No
5fea0bb552b0e24d08b75382,5cab69f77ea4a700019a87dc,APPROVED,2020-12-28 16:45:46.791000,2020-12-28 16:53:11.636000,444.845,59,877,2,100,2020-12-28 20:07:10.575000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea0c67adaa0998fec25813,5c7560f14f23e50016135028,APPROVED,2020-12-28 16:48:42.685000,2020-12-28 17:01:28.536000,765.851,68,1154,2,100,2020-12-28 20:07:11.424000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea0cc03cc53c99f53a9b11,5f43da385f60b5071321700b,APPROVED,2020-12-28 16:50:15.505000,2020-12-28 17:00:40.326000,624.821,66,248,1,100,2020-12-28 20:07:12.306000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
5fea0cdb2fd45c4da0ed5b22,5c1baf8fdbc4da0001648218,APPROVED,2020-12-28 16:50:39.915000,2020-12-28 16:58:56.421000,496.506,60,674,0,100,2020-12-28 20:07:12.929000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea0ce92b11a44bb383d905,5cdf2adac194e800187ad97a,APPROVED,2020-12-28 16:50:54.463000,2020-12-28 16:58:07.580000,433.117,61,284,2,99,2020-12-28 20:07:13.871000,66C39AD6,United States,United States,Other,White,English,United States,Female,No
5fea0cfbe1442296025ed2fe,5ed9c285b8c16356b385a97f,APPROVED,2020-12-28 16:51:07.372000,2020-12-28 16:59:58.886000,531.514,67,457,1,100,2020-12-28 20:07:14.419000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea0d0752b0e24d08b7538a,5c476621b521ee00019abf67,APPROVED,2020-12-28 16:51:25.204000,2020-12-28 16:57:40.648000,375.444,61,1094,4,100,2020-12-28 20:07:15.160000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea0d0ba4d8249af8aa2012,5f4a4da1575d605c43bef871,APPROVED,2020-12-28 16:56:49.724000,2020-12-28 17:03:37.635000,407.911,62,255,1,100,2020-12-28 20:07:15.826000,66C39AD6,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
5fea0d1de7fadb9b8638246a,5d406d4b800eb70019d7e2c0,APPROVED,2020-12-28 16:51:46.002000,2020-12-28 16:58:18.362000,392.36,62,714,4,99,2020-12-28 20:07:17.052000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea0d67e1442296025ed2ff,59894fbbda239a0001fb8e16,APPROVED,2020-12-28 16:52:55.094000,2020-12-28 17:02:03.932000,548.838,60,692,3,100,2020-12-28 20:07:17.889000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea0d822f56714c4689541c,5cdf1cb57f65ee001a9856fa,APPROVED,2020-12-28 16:53:27.997000,2020-12-28 17:00:33.725000,425.728,67,589,1,100,2020-12-28 20:07:18.605000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea0d8edd8cf1943c75127b,546e3778fdf99b2bc7ebcff6,APPROVED,2020-12-28 16:53:42.135000,2020-12-28 17:10:19.353000,997.218,73,1552,6,100,2020-12-28 20:07:19.232000,66C39AD6,United States,United States,,White,English,United States,Female,
5fea0e33b9b6094dc2a1ed2d,5de5538f8fde1c4dbc951498,APPROVED,2020-12-28 16:56:27.518000,2020-12-28 17:03:51.960000,444.442,60,672,0,100,2020-12-28 20:07:20.652000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea0ea25312ca9a261bbd9b,5df2f2ed4c81b2201c6c782e,APPROVED,2020-12-28 16:58:26.492000,2020-12-28 17:04:48.639000,382.147,71,579,1,100,2020-12-28 20:07:23.515000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea0ebb8422b44e50cea8b8,5e02e86e67f170e232425286,APPROVED,2020-12-28 17:00:17.724000,2020-12-28 17:22:03.189000,1305.465,61,588,2,99,2020-12-28 20:07:24.127000,66C39AD6,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
5fea0ebd341f429604a8f378,5c8eb16ed169ac0001c27629,APPROVED,2020-12-28 16:58:43.001000,2020-12-28 17:07:17.426000,514.425,67,901,0,100,2020-12-28 20:06:54.379000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea0ec40c041e9a1d893d14,58cefdb030c4cf0001ceb3ac,APPROVED,2020-12-28 16:58:44.087000,2020-12-28 17:07:51.818000,547.731,65,1528,3,100,2020-12-28 20:06:54.975000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea0ef35312ca9a261bbda2,5f6666e43be0b923d23c8df8,APPROVED,2020-12-28 17:05:41.662000,2020-12-28 17:20:42.634000,900.972,61,158,0,100,2020-12-28 20:06:55.665000,66C39AD6,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
5fea0efd2234a699d2ffeb13,569298838d93fe000dfa033c,APPROVED,2020-12-28 17:00:39.508000,2020-12-28 17:07:40.366000,420.858,69,2084,1,100,2020-12-28 20:06:56.276000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea0f24dfad159b47a1f32e,5d3d871e98775f001569addd,APPROVED,2020-12-28 17:00:25.335000,2020-12-28 17:05:35.083000,309.748,61,372,3,98,2020-12-28 20:06:57.134000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea0f44a35c0e4d38bf95a3,5e2f5b28129198070e2996db,APPROVED,2020-12-28 17:00:57.741000,2020-12-28 17:11:44.480000,646.739,76,650,5,99,2020-12-28 20:06:57.752000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea0f785474cd99f6124a04,5ebc70e8d7a1780bedd1514e,APPROVED,2020-12-28 17:01:55.091000,2020-12-28 17:05:29.860000,214.769,71,361,4,99,2020-12-28 20:06:58.799000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea0f81d4f1e44c8bea96a9,5a91877e777df200015fa0f5,APPROVED,2020-12-28 17:02:04.736000,2020-12-28 17:11:55.987000,591.251,61,899,2,100,2020-12-28 20:06:59.574000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea0fcdbf9ae49a5ff237ff,55f44cc932af740012170f47,APPROVED,2020-12-28 17:03:12.577000,2020-12-28 17:07:17.559000,244.982,61,348,2,100,2020-12-28 20:07:00.636000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea0fe6ebe5924d3f23a690,5e3d679eaa341501c1a5a90b,APPROVED,2020-12-28 17:03:39.260000,2020-12-28 17:11:55.827000,496.567,63,535,4,99,2020-12-28 20:07:01.500000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea0fe98f621096164cf242,5be5c05fd153f500019a2ef2,APPROVED,2020-12-28 17:04:07.172000,2020-12-28 17:12:35.175000,508.003,64,1191,1,100,2020-12-28 20:07:02.195000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea103ead6c6d4db6eebbb2,5e15e63a4f40fbbd907aff1e,APPROVED,2020-12-28 17:05:12.360000,2020-12-28 17:13:29.926000,497.566,61,650,1,100,2020-12-28 20:07:03.037000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea10a20b03ab19929f1607,56fdff4ee0f9ff000f19c466,APPROVED,2020-12-28 17:07:20.348000,2020-12-28 17:20:20.688000,780.34,74,1486,4,100,2020-12-28 20:07:03.733000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea10d54b3bdc96a6385b59,5c365b5e8821900001b3876c,APPROVED,2020-12-28 17:07:36.375000,2020-12-28 17:15:16.688000,460.313,60,1066,2,100,2020-12-28 20:07:04.631000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea114ee44df49b62961036,5f489766dbc4a2364c0f4f93,APPROVED,2020-12-28 17:09:38.614000,2020-12-28 17:26:23.930000,1005.316,62,223,2,100,2020-12-28 20:07:05.267000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
5fea1162173bfb4dabe4eaea,5dcc948ed9873592337ae827,APPROVED,2020-12-28 17:09:54.302000,2020-12-28 17:14:26.980000,272.678,59,862,0,100,2020-12-28 20:06:36.976000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea116fa53c579b94731a66,5fcd2a4f948126c105adc9f0,APPROVED,2020-12-28 17:10:11.011000,2020-12-28 17:14:03.492000,232.481,63,53,0,100,2020-12-28 20:06:37.413000,66C39AD6,United States,United States,Other,White,DATA EXPIRED,United States,Female,No
5fea11ae3986cc94c79506cb,5c2cb4149461620001c075c2,APPROVED,2020-12-28 17:11:16.163000,2020-12-28 17:18:23.029000,426.866,61,525,0,100,2020-12-28 20:06:37.991000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea11ebb890b14d414535d6,5e2cb9b8e97bec2e4cd80874,APPROVED,2020-12-28 17:12:14.765000,2020-12-28 17:21:00.593000,525.828,79,516,4,99,2020-12-28 20:06:39.141000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea11f2d92c4a1b1a852283,5d4f1741f20feb00190b6201,APPROVED,2020-12-28 17:12:25.694000,2020-12-28 17:24:17.439000,711.745,71,864,2,100,2020-12-28 20:06:39.601000,66C39AD6,United States,United States,Other,White,English,United States,Female,No
5fea11fb9bf07d94ea9199a7,561d98e03d7fe8000b0f5e09,APPROVED,2020-12-28 17:12:39.430000,2020-12-28 17:19:47.854000,428.424,63,1434,8,100,2020-12-28 20:06:40.300000,66C39AD6,United States,United States,Other,White,English,United States,Female,No
5fea11ff2fd45c4d2c4ff291,56df2ea2452e1300056bc7df,APPROVED,2020-12-28 17:12:34.801000,2020-12-28 17:19:16.065000,401.264,70,722,4,99,2020-12-28 20:06:41.116000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea120de4785a4d1f485535,5995be89f9db7d0001895993,APPROVED,2020-12-28 17:15:01.286000,2020-12-28 17:29:21.274000,859.988,62,951,3,100,2020-12-28 20:06:41.846000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea127060d5fb4df87f4d6a,5994ce3dc825cf0001d7dd2d,APPROVED,2020-12-28 17:14:27.675000,2020-12-28 17:23:47.751000,560.076,71,1375,4,100,2020-12-28 20:06:42.587000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea129051f3a99d1446658c,5e16200e9195c6c0ec0b0e92,APPROVED,2020-12-28 17:14:59.929000,2020-12-28 17:26:20.159000,680.23,62,674,2,100,2020-12-28 20:06:43.295000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea12ade7417a9c3cbd9506,5dd3d082ed36493b905e87dc,APPROVED,2020-12-28 17:15:28.872000,2020-12-28 17:20:58.451000,329.579,67,676,1,100,2020-12-28 20:06:44.415000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea13310c041e9b869e9031,5c3393d9f53f7a000119160f,APPROVED,2020-12-28 17:17:49.985000,2020-12-28 17:30:18.070000,748.085,72,342,0,100,2020-12-28 20:06:45.496000,66C39AD6,United States,United States,Other,White,English,United States,Female,No
5fea1332cbe0699abb3200d6,5c3cd3463b58fd0001e1f076,APPROVED,2020-12-28 17:17:43.035000,2020-12-28 17:38:08.643000,1225.608,66,682,1,100,2020-12-28 20:06:46.450000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea1359b289af4da7dd07e1,5df97abeabec5d6fcbbc764d,APPROVED,2020-12-28 17:18:41.918000,2020-12-28 17:33:12.360000,870.442,68,691,0,100,2020-12-28 20:06:46.929000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea135cc9707d98a50378e1,5bde5441b17a9c0001c4374a,APPROVED,2020-12-28 17:18:23.201000,2020-12-28 17:24:32.674000,369.473,63,471,1,100,2020-12-28 20:06:47.896000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea13e64b3bdc96a6385b6c,5f08ba4192c3fb10d8fb4bb6,APPROVED,2020-12-28 17:20:44.101000,2020-12-28 17:28:20.645000,456.544,65,216,1,100,2020-12-28 20:06:22.308000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea14208e8e874cb53008ff,5e1f8fbfb202032c463f3e06,APPROVED,2020-12-28 17:21:40.751000,2020-12-28 17:26:19.816000,279.065,59,639,1,100,2020-12-28 20:06:22.882000,66C39AD6,United States,United States,Other,White,English,United States,Female,No
5fea148930cadf1a8459aa51,5f1cddd5e7d27c17f99d1a94,APPROVED,2020-12-28 17:23:24.753000,2020-12-28 17:28:58.511000,333.758,62,326,1,100,2020-12-28 20:06:23.615000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea155030cadf1a0d725b61,5f048fdc0aea5b0ae3215fc9,APPROVED,2020-12-28 17:26:40.118000,2020-12-28 17:41:35.598000,895.48,63,318,1,100,2020-12-28 20:06:24.323000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea15a0cb429d18c51cfa4c,5ae2641f5cd05500015ece71,APPROVED,2020-12-28 17:28:04.125000,2020-12-28 17:45:11.405000,1027.28,63,1073,0,100,2020-12-28 20:06:24.963000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker, retired or disabled)",White,English,United States,Female,No
5fea15ced1cd50199ff75057,5c5c8a688089970001788f30,APPROVED,2020-12-28 17:29:02.786000,2020-12-28 17:38:10.786000,548.0,70,913,6,99,2020-12-28 20:06:25.478000,66C39AD6,United States,United States,Other,White,English,United States,Female,No
5fea15e67e067a974e2faa5b,5d9373b0e04970001ab482da,APPROVED,2020-12-28 17:29:12.645000,2020-12-28 17:34:28.027000,315.382,61,826,0,100,2020-12-28 20:06:26.289000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea15f451617796eeba94b0,586372cae16d530001b345b8,APPROVED,2020-12-28 17:29:51.478000,2020-12-28 17:35:09.293000,317.815,64,1407,6,100,2020-12-28 20:06:26.939000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea1606bb7b294e3f6a4d33,5eb983034987d1074b5232ce,APPROVED,2020-12-28 17:29:46.980000,2020-12-28 17:36:09.392000,382.412,59,434,4,98,2020-12-28 20:06:27.510000,66C39AD6,United States,United States,Other,White,English,United States,Female,No
5fea1610e6b2819d0bd60979,5d1a13a0ae692800192fa1c2,APPROVED,2020-12-28 17:29:58.147000,2020-12-28 17:34:41.597000,283.45,64,77,0,100,2020-12-28 20:06:28.228000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
5fea1631cbe0699b32557e6a,5fc0efff6c7e76049a4c7943,APPROVED,2020-12-28 17:30:31.386000,2020-12-28 17:46:41.956000,970.57,63,60,1,99,2020-12-28 20:06:29.077000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
5fea16349f4b9e9e1eab1ae7,5e795b321feceb5164cd115d,APPROVED,2020-12-28 17:30:33.402000,2020-12-28 17:35:15.856000,282.454,60,542,2,100,2020-12-28 20:06:29.531000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea16523cc53c9ae70880fd,5a5a507d76d1c60001ab2ac7,APPROVED,2020-12-28 17:31:03.797000,2020-12-28 17:44:09.852000,786.055,61,683,2,100,2020-12-28 20:06:30.241000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea16800538db4e5ebe3e6f,5f92002ccc33eb0ff3d749c5,APPROVED,2020-12-28 17:31:44.004000,2020-12-28 17:43:37.986000,713.982,62,155,0,100,2020-12-28 20:06:30.890000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
5fea169b4b3bdc95c0320c82,5cf3f7364bcc6400019d71fa,APPROVED,2020-12-28 17:32:15.641000,2020-12-28 17:37:47.668000,332.027,64,978,2,100,2020-12-28 20:06:20.694000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea16ae8ac182975ac0fe7e,5f0550bf5819b18476ee8343,APPROVED,2020-12-28 17:32:33.169000,2020-12-28 17:42:56.854000,623.685,68,285,0,100,2020-12-28 20:06:15.988000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea16ba0f62f497ed35ad50,5dcef1425e9119034948cd9e,APPROVED,2020-12-28 17:32:46.388000,2020-12-28 17:41:35.741000,529.353,74,631,0,100,2020-12-28 20:06:15.077000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea16e4d92c4a1aa33e38da,5b566435d8348500012d2d65,APPROVED,2020-12-28 17:33:28.845000,2020-12-28 17:44:44.734000,675.889,68,756,1,100,2020-12-28 20:06:14.174000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea17690a5e7f9e573778af,5fb9b9c1c62f408e51e09e32,APPROVED,2020-12-28 17:35:44.420000,2020-12-28 17:59:47.410000,1442.99,67,73,1,100,2020-12-28 20:06:13.112000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
5fea18762fd45c4f7daa1fec,5a8b61fcf1408d000176b02f,APPROVED,2020-12-28 17:40:05.993000,2020-12-28 17:48:14.892000,488.899,63,1407,4,100,2020-12-28 20:06:12.192000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea19b7957b614eb7148a1c,56f2a06ced0cf6000b9109fd,APPROVED,2020-12-28 17:45:37.067000,2020-12-28 17:56:42.170000,665.103,66,1153,1,100,2020-12-28 20:06:11.298000,66C39AD6,United States,United States,Other,White,English,United States,Female,No
5fea19cb84b3a99cd98e000f,5d75af57bcfd5b001b192708,APPROVED,2020-12-28 17:45:50.096000,2020-12-28 17:50:24.017000,273.921,66,751,1,100,2020-12-28 20:06:10.193000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea1a452178d19c6be47fd7,5efd12bb12f04114e442283c,APPROVED,2020-12-28 17:47:51.736000,2020-12-28 17:51:44.972000,233.236,61,396,2,100,2020-12-28 20:06:07.918000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea1ac90479d74fa7e0344c,5dcea48c3f6feb0a41eae267,APPROVED,2020-12-28 17:50:04.814000,2020-12-28 17:57:11.929000,427.115,63,644,2,100,2020-12-28 20:06:06.979000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea1ace9bca6f97c8636eeb,5987e920eef500000111e1ac,APPROVED,2020-12-28 17:50:12.508000,2020-12-28 17:56:29.423000,376.915,60,1560,3,100,2020-12-28 20:06:06.124000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea1b4ad1340c9e10eaf763,5ea7b13e8ac6491a2050e619,APPROVED,2020-12-28 17:52:10.403000,2020-12-28 17:57:39.106000,328.703,67,499,1,100,2020-12-28 20:06:04.784000,66C39AD6,United States,United States,Other,White,English,United States,Female,No
5fea1ca95312ca9c03aa16dd,5f3678f5997c28018ad180d5,APPROVED,2020-12-28 17:58:01.812000,2020-12-28 18:02:02.105000,240.293,60,150,1,99,2020-12-28 20:06:03.800000,66C39AD6,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
5fea1cc9e7a1d2991fe39acd,5be781ca3b047e0001a39e47,APPROVED,2020-12-28 17:58:37.569000,2020-12-28 18:06:28.037000,470.468,61,770,4,100,2020-12-28 20:06:02.430000,66C39AD6,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
5fea1f3f5ce3ae4f04cb9807,5d1a7bb2339da6001a12b11a,APPROVED,2020-12-28 18:09:11.450000,2020-12-28 18:22:41.739000,810.289,66,838,1,100,2020-12-28 20:06:01.393000,66C39AD6,Germany,United States,Full-Time,White,English,United States,Female,No
5fea1f6452b0e24f632bf339,5ed284d996972008d7cd7b1b,APPROVED,2020-12-28 18:09:44.484000,2020-12-28 18:16:11.480000,386.996,59,278,1,100,2020-12-28 20:06:00.159000,66C39AD6,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
5fea1f75b9b6095027645bc4,5de99abbcaeb600d26c03722,APPROVED,2020-12-28 18:10:07.084000,2020-12-28 18:23:42.202000,815.118,67,515,1,100,2020-12-28 20:05:59.085000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea1fdef4e2339e41bd4f41,5d8aa95dd06260000179442b,APPROVED,2020-12-28 18:11:54.491000,2020-12-28 18:19:28.384000,453.893,70,602,3,100,2020-12-28 20:05:50.634000,66C39AD6,United States,United States,Part-Time,White,English,United States,Female,No
5fea200ca53c579d6dc8c125,5bc5552a23ecbb00012d6cb5,APPROVED,2020-12-28 18:12:50.129000,2020-12-28 18:20:17.322000,447.193,64,1447,6,100,2020-12-28 20:05:49.796000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
5fea203deae5439f2c2fb655,5ea645096a1a5b65989587be,APPROVED,2020-12-28 18:13:44.945000,2020-12-28 18:27:58.152000,853.207,62,426,2,100,2020-12-28 20:05:48.870000,66C39AD6,United States,United States,Full-Time,White,English,United States,Female,No
